,Category,Partner,Area,Objective,Output,Sector,Implementation,Total,RegionCODE,Area2
4444,Refugee,Caritas,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,51838.3,1707,Irbid
4448,Refugee,IMC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,31056,1707,Irbid
4452,Refugee,SCI,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,105000,1707,Irbid
4454,Refugee,CARE,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,4.00E+05,1707,Irbid
4457,Refugee,TDH,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,5105,1707,Irbid
4464,Refugee,WVI,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,196689.33,1707,Irbid
4478,Refugee,TDH,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,3567,1707,Irbid
4483,Refugee,NRC,Irbid Governorate,JUS[REF1.1]Refugee Legal Assistance,[REF1.1.1]Access to Legal Assistance,JUSTICE,direct,165000,1707,Irbid
4489,Refugee,TDH,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,15777,1707,Irbid
4495,Refugee,IRD,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,43750,1707,Irbid
4500,Refugee,FPSC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,10000,1707,Irbid
4503,Refugee,JHAS,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,50000,1707,Irbid
4505,Refugee,UNFPA,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,indirect,6.00E+05,1707,Irbid
4506,Refugee,ACF,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,625000,1707,Irbid
4512,Refugee,NRC,Irbid Governorate,SHLT[REF2.2]Complete Housing Units,[REF2.2.1]Awareness on Housing Rights,SHELTER,direct,105000,1707,Irbid
4514,Refugee,MEDAIR,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,22500,1707,Irbid
4517,Refugee,MEDAIR,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,7500,1707,Irbid
4523,Refugee,WVI,Irbid Governorate,WASH [REF1.3]Water Repair/Ext,[REF1.3.1]Repair/Ext Urban,WASH ,direct,472773,1707,Irbid
4532,Refugee,IRC,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,550000,1707,Irbid
4538,Refugee,NRC,Irbid Governorate,PROT[REF1.1]Refugee Rights Respected,[REF1.1.3] Civil Status Documentation,PROTECTION,direct,120000,1707,Irbid
4542,Refugee,UNICEF,Irbid Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,,48333.316,1707,Irbid
4552,Refugee,CARE,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,direct,120000,1707,Irbid
4558,Refugee,NRC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,1.00E+05,1707,Irbid
4566,Refugee,WarChildUK,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,64000,1707,Irbid
4578,Refugee,WVI,Irbid Governorate,WASH [REF2.3]Sanit.Repair/Ext,[REF2.3.1]Sewage Treatment in urban,WASH ,direct,472773,1707,Irbid
4581,Refugee,JHAS,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,41600,1707,Irbid
4587,Refugee,SCI,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,59324,1707,Irbid
4595,Refugee,ICMC,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,150000,1707,Irbid
4618,Refugee,IOM,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,960000,1707,Irbid
4642,Refugee,Caritas,Irbid Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1707,Irbid
4643,Refugee,ACF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,150000,1707,Irbid
4649,Refugee,CARE,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,525000,1707,Irbid
4652,Refugee,UNHCR,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,62850,1707,Irbid
4676,Refugee,ACF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,2.00E+05,1707,Irbid
4689,Refugee,NRC,Irbid Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,direct,319410,1707,Irbid
4693,Refugee,NEF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,32278,1707,Irbid
4695,Refugee,UNHCR,Irbid Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,90938,1707,Irbid
4727,Refugee,Intersos,Irbid Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,19929,1707,Irbid
4729,Refugee,JHAS,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,60000,1707,Irbid
4741,Refugee,ACF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,85000,1707,Irbid
4744,Refugee,Caritas,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,50847,1707,Irbid
4760,Refugee,IRC,Irbid Governorate,PROT[REF1.3]SGBV,[REF.1.3.3]Capacity of Service Providers,PROTECTION,direct,544836,1707,Irbid
4762,Refugee,Caritas,Irbid Governorate,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.2]Awareness Nutr. Practices,FOOD/LIVELIHOOD,direct,35750,1707,Irbid
4776,Refugee,SCI,Irbid Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.2]Engage Parents & Communities,EDUCATION,direct,900,1707,Irbid
4780,Refugee,Caritas,Irbid Governorate,EDU[REF3.4]Teritiary Education,[REF3.4.4]Vocational/Skills Training,EDUCATION,direct,25221.88857,1707,Irbid
4782,Refugee,ACF,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,85000,1707,Irbid
4789,Refugee,NRC,Irbid Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,2099250,1707,Irbid
4792,Refugee,Intersos,Irbid Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,direct,23200,1707,Irbid
4826,Refugee,TDH,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,4224,1707,Irbid
4833,Refugee,CARE,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1.00E+06,1707,Irbid
4839,Refugee,Intersos,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,17682,1707,Irbid
4843,Refugee,ACF,Irbid Governorate,WASH [REF1.3]Water Repair/Ext,[REF1.3.1]Repair/Ext Urban,WASH ,direct,750000,1707,Irbid
4852,Refugee,LWF,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,210564,1707,Irbid
4863,Refugee,Caritas,Irbid Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.2]KG facilitators recruited,EDUCATION,direct,2905.48,1707,Irbid
4880,Refugee,WVI,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,163333.33,1707,Irbid
4887,Refugee,Intersos,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,595000,1707,Irbid
4890,Refugee,MEDAIR,Irbid Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,30000,1707,Irbid
4892,Refugee,Caritas,Irbid Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,76751.03,1707,Irbid
4900,Refugee,TDH,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,5757,1707,Irbid
4906,Refugee,UNHCR,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,1651204,1707,Irbid
4908,Refugee,MercyCorps,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,616666,1707,Irbid
4935,Refugee,WVI,Irbid Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,0,1707,Irbid
4938,Refugee,IMC,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,1875,1707,Irbid
4944,Refugee,Caritas,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,21186,1707,Irbid
4948,Refugee,IRC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,56644.65,1707,Irbid
4951,Refugee,Intersos,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,105000,1707,Irbid
4984,Refugee,MercyCorps,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,16666,1707,Irbid
4996,Refugee,Caritas,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,219689.1,1707,Irbid
5014,Refugee,IMC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,26250,1707,Irbid
5017,Refugee,Intersos,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,95575,1707,Irbid
5026,Refugee,MEDAIR,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,57500,1707,Irbid
5030,Refugee,SCI,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,23612,1707,Irbid
5037,Refugee,WVI,Irbid Governorate,EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,4285,1707,Irbid
5048,Refugee,IRC,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,22000,1707,Irbid
5053,Refugee,Caritas,Irbid Governorate,JUS[REF1.1]Refugee Legal Assistance,[REF1.1.1]Access to Legal Assistance,JUSTICE,direct,847,1707,Irbid
5064,Refugee,Caritas,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,24717.6,1707,Irbid
5067,Refugee,WVI,Irbid Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,373907,1707,Irbid
5078,Refugee,JHAS,Irbid Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,548754.5,1707,Irbid
5092,Refugee,IRC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,558223.5,1707,Irbid
5096,Refugee,CARE,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,3.00E+05,1707,Irbid
5115,Refugee,ICMC,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,75278,1707,Irbid
5128,Refugee,Intersos,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,176822,1707,Irbid
5134,Refugee,UNHCR,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,5573721,1707,Irbid
5140,Refugee,IRD,Irbid Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,50000,1707,Irbid
5148,Refugee,IRC,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1308788,1707,Irbid
5150,Refugee,OXFAM,Irbid Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,1.00E+05,1707,Irbid
5152,Refugee,IRC,Irbid Governorate,PROT[REF1.3]SGBV,[REF.1.3.2]Acess to multi-sector services,PROTECTION,direct,944382,1707,Irbid
5153,Refugee,Caritas,Irbid Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,360169.5,1707,Irbid
5162,Refugee,IRC,Irbid Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,226578.5,1707,Irbid
5163,Refugee,NRC,Irbid Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,4.00E+05,1707,Irbid
5169,Refugee,UNICEF,Irbid Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,indirect,46477.16,1707,Irbid
5188,Refugee,SCI,Jarash City,EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,44335,1708,JARASH
5191,Refugee,SCI,Jarash City,EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,5783,1708,JARASH
5192,Refugee,SCJordan,Jarash City,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,32933,1708,JARASH
5205,Refugee,MercyCorps,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,616666,1708,JARASH
5213,Refugee,NRC,Jarash Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,225000,1708,JARASH
5229,Refugee,APS,Jarash Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,95353,1708,JARASH
5231,Refugee,PU-AMI,Jarash Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,indirect,1500,1708,JARASH
5237,Refugee,NRC,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,50000,1708,JARASH
5242,Refugee,JHAS,Jarash Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,164626.4,1708,JARASH
5249,Refugee,IMC,Jarash Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,937,1708,JARASH
5258,Refugee,IMC,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,0,1708,JARASH
5266,Refugee,UNICEF,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,121800,1708,JARASH
5268,Refugee,SCI,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,35000,1708,JARASH
5281,Refugee,UNHCR,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1810971,1708,JARASH
5285,Refugee,PU-AMI,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,236250,1708,JARASH
5293,Refugee,UNHCR,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,427812,1708,JARASH
5302,Refugee,PU-AMI,Jarash Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,indirect,75000,1708,JARASH
5308,Refugee,UNICEF,Jarash Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,indirect,46477.16,1708,JARASH
5319,Refugee,NRC,Jarash Governorate,SHLT[REF2.2]Complete Housing Units,[REF2.2.1]Awareness on Housing Rights,SHELTER,direct,15000,1708,JARASH
5321,Refugee,PU-AMI,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,67862.5,1708,JARASH
5340,Refugee,ICMC,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,25000,1708,JARASH
5345,Refugee,WVI,Jarash Governorate,PROT[REF1.4]Child Protection,[REF1.4.1]Child Protection systems,PROTECTION,direct,91442.5,1708,JARASH
5351,Refugee,PU-AMI,Jarash Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,indirect,40000,1708,JARASH
5374,Refugee,MercyCorps,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,50000,1708,JARASH
5375,Refugee,SCI,Jarash Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,56354,1708,JARASH
5379,Refugee,PU-AMI,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,95813,1708,JARASH
5384,Refugee,NRC,Jarash Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,direct,45630,1708,JARASH
5402,Refugee,WVI,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,163333.33,1708,JARASH
5416,Refugee,NRC,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,1.00E+05,1708,JARASH
5425,Refugee,NRC,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,50000,1708,JARASH
5429,Refugee,UNICEF,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,442536,1708,JARASH
5433,Refugee,IMC,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,26250,1708,JARASH
5460,Refugee,SCJordan,Jarash Governorate,PROT[REF1.3]SGBV,[REF.1.3.3]Capacity of Service Providers,PROTECTION,direct,32933,1708,JARASH
5476,Refugee,SCJordan,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,32933,1708,JARASH
5498,Refugee,MercyCorps,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,16666,1708,JARASH
5504,Refugee,UNICEF,Jarash Governorate,WASH [REF3.1]Hygiene in Camps,[REF3.1.2]Schools etc Hygiene promotion,WASH ,,36976.83,1708,JARASH
5506,Refugee,UNICEF,Jarash Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,,48333.316,1708,JARASH
5509,Refugee,APS,Jarash Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,73584,1708,JARASH
5513,Refugee,PU-AMI,Jarash Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,indirect,12000,1708,JARASH
5516,Refugee,WVI,Jarash Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,0,1708,JARASH
5535,Refugee,WVI,Jarash Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,196689.33,1708,JARASH
5537,Refugee,NRC,Jarash Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,3.00E+05,1708,JARASH
5540,Refugee,WFP,Jarash Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,indirect,2784271,1708,JARASH
5557,Refugee,UNICEF,Jarash Governorate,WASH [REF1.4]Services in urban access to water,[REF1.4.1]Schools etc access Water,WASH ,indirect,99366.3,1708,JARASH
5567,Refugee,PU-AMI,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,indirect,11437.5,1708,JARASH
5578,Refugee,MercyCorps,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,67500,1708,JARASH
5586,Refugee,ICMC,Jarash Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,direct,54817,1708,JARASH
5589,Refugee,NRC,Jarash Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,direct,150000,1708,JARASH
5595,Refugee,NRC,Jarash Governorate,JUS[REF1.1]Refugee Legal Assistance,[REF1.1.1]Access to Legal Assistance,JUSTICE,direct,33000,1708,JARASH
5598,Refugee,UNICEF,Jarash Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,64768.083,1708,JARASH
5608,Refugee,PU-AMI,Jarash Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,indirect,160000,1708,JARASH
5612,Refugee,PU-AMI,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,69375,1708,JARASH
5613,Refugee,WVI,Jarash Governorate,EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,4285,1708,JARASH
5614,Refugee,PU-AMI,Jarash Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,90600,1708,JARASH
5617,Refugee,SCI,Jarash Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,20108,1708,JARASH
5621,Refugee,APS,Jarash Governorate,PROT[REF1.3]SGBV,[REF.1.3.3]Capacity of Service Providers,PROTECTION,direct,52000,1708,JARASH
5625,Refugee,PU-AMI,Jarash Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,indirect,6750,1708,JARASH
5629,Refugee,UNHCR,Jarash Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,28475,1708,JARASH
