siteid,StartDate,EndDate,Category,activity,Year,Month,Indicator,Gender,Partner,Fundedby,RRP6Result,Governorate,SiteType,rcode,gcode,Value,Units,AllocationRRP6,RRP6,location
2102962553,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,25,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,16,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,26,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,54,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,16,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,19,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,26,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,25,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2105411202,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Girls,SCI,Others,None,Irbid,0,1,1707,19,Individual,No,Appeal outside of RRP6,Irbid Governorate
2138291033,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,107,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,121,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,249,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,133,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,124,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,107,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,53,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Girls,ICCS,UNICEF,UNICEF,Karak,0,3,1704,138,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138607050,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Girls,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,5,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Girls,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,5,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Girls,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,10,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Girls,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,18,Individual,Yes,Indirect appeal,As Salt City
2147014764,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Girls,IRC,Others,None,Mafraq,0,1,1711,1,Individual,Yes,Direct appeal,Mafraq City
2147014764,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Girls,IRC,Others,None,Mafraq,0,1,1711,218,Individual,Yes,Direct appeal,Mafraq City
2147014764,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Girls,IRC,Others,None,Mafraq,0,1,1711,4,Individual,Yes,Direct appeal,Mafraq City
661932449,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,November,# of WGBM survivors benefiting from case management services,Girls,UPP,UNFPA,UNFPA,0,0,4,1,0,Individual,Yes,Indirect appeal,Non Camp
661932449,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,October,# of WGBM survivors benefiting from case management services,Girls,UPP,UNFPA,UNFPA,0,0,4,1,1,Individual,Yes,Indirect appeal,Non Camp
937112324,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Girls,JRF,UNHCR,UNHCR,0,0,4,1,1,Individual,Yes,Indirect appeal,Non Camp
940635838,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Girls,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,3,Individual,Yes,Indirect appeal,Camp
940635838,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,July,# of WGBM survivors benefiting from case management services,Girls,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,1,Individual,Yes,Indirect appeal,Camp
940635838,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Girls,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,9,Individual,Yes,Indirect appeal,Camp
940635838,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Girls,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,9,Individual,Yes,Indirect appeal,Camp
940635838,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Girls,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,4,Individual,Yes,Indirect appeal,Camp
1211856906,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Girls,UPP,UNFPA,UNFPA,0,0,4,1,5,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,September,# of WGBM survivors benefiting from case management services,Girls,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,Yes,Indirect appeal,Non Camp
1297962394,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Girls,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,Yes,Indirect appeal,Non Camp
1412809300,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,January,# of WGBM survivors benefiting from case management services,Girls,UNHCR,UNHCR,UNHCR,0,1,4,1,1,Individual,Yes,Direct appeal,Non Camp
1523478826,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Girls,UPP,UNFPA,UNFPA,0,0,4,1,1,Individual,Yes,Indirect appeal,Non Camp
1791201941,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,October,# of WGBM survivors benefiting from case management services,Girls,IRC,Others,None,Irbid,0,1,1707,1,Individual,Yes,Direct appeal,Liwa ar Ramtha
1791201941,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,November,# of WGBM survivors benefiting from case management services,Girls,IRC,Others,None,Irbid,0,1,1707,1,Individual,Yes,Direct appeal,Liwa ar Ramtha
1936628973,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Girls,UPP,UNFPA,UNFPA,0,0,4,1,0,Individual,No,Indirect appeal,Non Camp
1984212772,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Girls,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,1,Individual,Yes,Indirect appeal,Non Camp
2047291002,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Girls,UPP,Others,None,0,0,4,1,5,Individual,Yes,Indirect appeal,Non Camp
103538621,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,May,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Amman,0,2,1705,2,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,July,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Amman,0,2,1705,1,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,September,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Amman,0,2,1705,3,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,November,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Amman,0,2,1705,4,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,February,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Amman,0,2,1705,0,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,June,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Amman,0,2,1705,1,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,October,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Amman,0,2,1705,1,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
516874955,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,February,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,0,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
1457968856,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,September,"# of WGBM receiving legal info, counselling and/or representation",Girls,UNHCR,Others,None,Amman,0,2,1705,9,Individual,Yes,Direct appeal,Amman Governorate
1457968856,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,January,"# of WGBM receiving legal info, counselling and/or representation",Girls,UNHCR,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
1457968856,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,October,"# of WGBM receiving legal info, counselling and/or representation",Girls,UNHCR,Others,None,Amman,0,2,1705,7,Individual,Yes,Direct appeal,Amman Governorate
1457968856,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,November,"# of WGBM receiving legal info, counselling and/or representation",Girls,UNHCR,Others,None,Amman,0,2,1705,3,Individual,Yes,Direct appeal,Amman Governorate
554942110,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,March,"# of WGBM receiving legal info, counselling and/or representation",Girls,UPP,UNFPA,UNFPA,Ajlun,0,1,1701,2,Individual,Yes,Indirect appeal,Liwa Qasabat Ajlun
1457968856,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,January,"# of WGBM receiving legal info, counselling and/or representation",Girls,UNHCR,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
1457968856,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,January,"# of WGBM receiving legal info, counselling and/or representation",Girls,UNHCR,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
411527393,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Identif. & referral of persons with SP,2014,March,# of WGBM with specific needs receiving special support,Men,FPSC,Others,None,Ma'an,0,3,1709,0,Individual,Yes,Direct appeal,Maan Governorate
441400611,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Identif. & referral of persons with SP,2014,February,# of WGBM with specific needs receiving special support,Men,FPSC,Others,None,Irbid,0,1,1707,1,Individual,Yes,Direct appeal,Liwa ar Ramtha
441400611,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Identif. & referral of persons with SP,2014,March,# of WGBM with specific needs receiving special support,Men,FPSC,Others,None,Irbid,0,1,1707,8,Individual,Yes,Direct appeal,Liwa ar Ramtha
818699301,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Identif. & referral of persons with SP,2014,February,# of WGBM with specific needs receiving special support,Men,DRC,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
818699301,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Identif. & referral of persons with SP,2014,August,# of WGBM with specific needs receiving special support,Men,DRC,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
818699301,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Identif. & referral of persons with SP,2014,July,# of WGBM with specific needs receiving special support,Men,DRC,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
818699301,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Identif. & referral of persons with SP,2014,March,# of WGBM with specific needs receiving special support,Men,DRC,Others,None,Amman,0,2,1705,0,Individual,Yes,Direct appeal,Amman Governorate
